Type,Site,Date,Compound,Conc,Volume
SF,3,10/8/2015,Diphenylamine,,20
SF,3,10/8/2015,Fipronil,,20
SF,3,10/8/2015,Myclobutanil,,20
SF,3,10/8/2015,Oxyfluorfen,,20
SF,3,10/8/2015,Bifenthrin,,20
SF,3,10/8/2015,Fludioxonil,,20
SF,3,10/8/2015,Endosulfan sulfate,,20
SF,3,10/8/2015,Ethalfluralin,,20
SF,3,10/8/2015,Pendimethalin,,20
SF,3,10/8/2015,Benfluralin,,20
SF,3,10/8/2015,Diazinon,,20
SF,3,10/8/2015,Malathion,,20
SF,3,10/8/2015,Oxadiazon,,20
SF,3,10/8/2015,Piperonyl butoxide,,20
SF,3,10/8/2015,Propyzamide,,20
SF,3,10/8/2015,THPI (Tetrahydrophthalimide),,20
SF,3,11/8/2015,Metolachlor,,
SF,3,11/8/2015,Tebuconazole,,
SF,3,11/8/2015,2-Phenylphenol,,
SF,3,11/8/2015,Flutolanil,,
SF,3,11/8/2015,Biphenyl,,
SF,3,11/8/2015,Atrazine,,
SF,3,11/8/2015,Metalaxyl,,
SF,3,11/8/2015,Acetochlor,,
SF,3,11/8/2015,Alachlor,,
SF,3,11/8/2015,Anthraquione,,
SF,3,11/8/2015,Endosulfan Lactone,,
SF,3,11/8/2015,DEA,,
SF,3,11/8/2015,Endosulfan ether,,
SF,3,11/8/2015,Cyprodinil,,
SF,3,11/8/2015,Triadimefon,,
SF,3,11/8/2015,Chlorothalonil,,
SF,3,11/8/2015,Diphenylamine,,
SF,3,11/8/2015,Fipronil,,
SF,3,11/8/2015,Myclobutanil,,
SF,3,11/8/2015,Oxyfluorfen,,
SF,3,11/8/2015,Bifenthrin,,
SF,3,11/8/2015,Fludioxonil,,
SF,3,11/8/2015,Endosulfan sulfate,,
SF,3,11/8/2015,Ethalfluralin,,
SF,3,11/8/2015,Pendimethalin,,
SF,3,11/8/2015,Benfluralin,,
SF,3,11/8/2015,Diazinon,,
SF,3,11/8/2015,Malathion,,
SF,3,11/8/2015,Oxadiazon,,
SF,3,11/8/2015,Piperonyl butoxide,,
SF,3,11/8/2015,Propyzamide,,
SF,3,11/8/2015,THPI (Tetrahydrophthalimide),,
SF,3,12/17/2015,Metolachlor,,25
SF,3,12/17/2015,Tebuconazole,,25
SF,3,12/17/2015,2-Phenylphenol,0.17,25
SF,3,12/17/2015,Flutolanil,,25
SF,3,12/17/2015,Biphenyl,1.16,25
SF,3,12/17/2015,Atrazine,,25
SF,3,12/17/2015,Metalaxyl,,25
SF,3,12/17/2015,Acetochlor,,25
SF,3,12/17/2015,Alachlor,,25
SF,3,12/17/2015,Anthraquione,,25
SF,3,12/17/2015,Endosulfan Lactone,,25
SF,3,12/17/2015,DEA,,25
SF,3,12/17/2015,Endosulfan ether,,25
SF,3,12/17/2015,Cyprodinil,,25
SF,3,12/17/2015,Triadimefon,,25
SF,3,12/17/2015,Chlorothalonil,,25
SF,3,12/17/2015,Diphenylamine,0.17,25
SF,3,12/17/2015,Fipronil,,25
SF,3,12/17/2015,Myclobutanil,,25
SF,3,12/17/2015,Oxyfluorfen,,25
SF,3,12/17/2015,Bifenthrin,,25
SF,3,12/17/2015,Fludioxonil,,25
SF,3,12/17/2015,Endosulfan sulfate,,25
SF,3,12/17/2015,Ethalfluralin,,25
SF,3,12/17/2015,Pendimethalin,,25
SF,3,12/17/2015,Benfluralin,,25
SF,3,12/17/2015,Diazinon,,25
SF,3,12/17/2015,Malathion,,25
SF,3,12/17/2015,Oxadiazon,,25
SF,3,12/17/2015,Piperonyl butoxide,,25
SF,3,12/17/2015,Propyzamide,,25
SF,3,12/17/2015,THPI (Tetrahydrophthalimide),,25
SF,3,1/17/2016,Metolachlor,0.27,25
SF,3,1/17/2016,Tebuconazole,,25
SF,3,1/17/2016,2-Phenylphenol,,25
SF,3,1/17/2016,Flutolanil,,25
SF,3,1/17/2016,Biphenyl,,25
SF,3,1/17/2016,Atrazine,,25
SF,3,1/17/2016,Metalaxyl,,25
SF,3,1/17/2016,Acetochlor,,25
SF,3,1/17/2016,Alachlor,,25
SF,3,1/17/2016,Anthraquione,,25
SF,3,1/17/2016,Endosulfan Lactone,,25
SF,3,1/17/2016,DEA,,25
SF,3,1/17/2016,Endosulfan ether,,25
SF,3,1/17/2016,Cyprodinil,,25
SF,3,1/17/2016,Triadimefon,,25
SF,3,1/17/2016,Chlorothalonil,,25
SF,3,1/17/2016,Diphenylamine,,25
SF,3,1/17/2016,Fipronil,,25
SF,3,1/17/2016,Myclobutanil,,25
SF,3,1/17/2016,Oxyfluorfen,,25
SF,3,1/17/2016,Bifenthrin,,25
SF,3,1/17/2016,Fludioxonil,,25
SF,3,1/17/2016,Endosulfan sulfate,,25
SF,3,1/17/2016,Ethalfluralin,,25
SF,3,1/17/2016,Pendimethalin,,25
SF,3,1/17/2016,Benfluralin,,25
SF,3,1/17/2016,Diazinon,,25
SF,3,1/17/2016,Malathion,,25
SF,3,1/17/2016,Oxadiazon,,25
SF,3,1/17/2016,Piperonyl butoxide,,25
SF,3,1/17/2016,Propyzamide,,25
SF,3,1/17/2016,THPI (Tetrahydrophthalimide),,25
TF,3,3/18/2015,Metolachlor,0.755905512,0.635
TF,3,3/18/2015,Tebuconazole,,0.635
TF,3,3/18/2015,2-Phenylphenol,0.362204724,0.635
TF,3,3/18/2015,Flutolanil,,0.635
TF,3,3/18/2015,Biphenyl,0.047244094,0.635
TF,3,3/18/2015,Atrazine,,0.635
TF,3,3/18/2015,Metalaxyl,,0.635
TF,3,3/18/2015,Acetochlor,,0.635
TF,3,3/18/2015,Alachlor,,0.635
TF,3,3/18/2015,Anthraquione,,0.635
TF,3,3/18/2015,Endosulfan Lactone,,0.635
TF,3,3/18/2015,DEA,,0.635
TF,3,3/18/2015,Endosulfan ether,,0.635
TF,3,3/18/2015,Cyprodinil,,0.635
TF,3,3/18/2015,Triadimefon,,0.635
TF,3,3/18/2015,Chlorothalonil,,0.635
TF,3,3/18/2015,Diphenylamine,,0.635
TF,3,3/18/2015,Fipronil,,0.635
TF,3,3/18/2015,Myclobutanil,,0.635
TF,3,3/18/2015,Oxyfluorfen,,0.635
TF,3,3/18/2015,Bifenthrin,,0.635
TF,3,3/18/2015,Fludioxonil,,0.635
TF,3,3/18/2015,Endosulfan sulfate,,0.635
TF,3,3/18/2015,Ethalfluralin,,0.635
TF,3,3/18/2015,Pendimethalin,,0.635
TF,3,3/18/2015,Benfluralin,,0.635
TF,3,3/18/2015,Diazinon,,0.635
TF,3,3/18/2015,Malathion,,0.635
TF,3,3/18/2015,Oxadiazon,,0.635
TF,3,3/18/2015,Piperonyl butoxide,,0.635
TF,3,3/18/2015,Propyzamide,,0.635
TF,3,3/18/2015,THPI (Tetrahydrophthalimide),,0.635
TF,3,4/16/2015,Metolachlor,,3
TF,3,4/16/2015,Tebuconazole,,3
TF,3,4/16/2015,2-Phenylphenol,0.22,3
TF,3,4/16/2015,Flutolanil,,3
TF,3,4/16/2015,Biphenyl,0.06,3
TF,3,4/16/2015,Atrazine,,3
TF,3,4/16/2015,Metalaxyl,,3
TF,3,4/16/2015,Acetochlor,,3
TF,3,4/16/2015,Alachlor,,3
TF,3,4/16/2015,Anthraquione,0.26,3
TF,3,4/16/2015,Endosulfan Lactone,,3
TF,3,4/16/2015,DEA,,3
TF,3,4/16/2015,Endosulfan ether,,3
TF,3,4/16/2015,Cyprodinil,,3
TF,3,4/16/2015,Triadimefon,,3
TF,3,4/16/2015,Chlorothalonil,,3
TF,3,4/16/2015,Diphenylamine,,3
TF,3,4/16/2015,Fipronil,,3
TF,3,4/16/2015,Myclobutanil,,3
TF,3,4/16/2015,Oxyfluorfen,,3
TF,3,4/16/2015,Bifenthrin,,3
TF,3,4/16/2015,Fludioxonil,,3
TF,3,4/16/2015,Endosulfan sulfate,,3
TF,3,4/16/2015,Ethalfluralin,,3
TF,3,4/16/2015,Pendimethalin,,3
TF,3,4/16/2015,Benfluralin,,3
TF,3,4/16/2015,Diazinon,,3
TF,3,4/16/2015,Malathion,,3
TF,3,4/16/2015,Oxadiazon,,3
TF,3,4/16/2015,Piperonyl butoxide,,3
TF,3,4/16/2015,Propyzamide,,3
TF,3,4/16/2015,THPI (Tetrahydrophthalimide),,3
TF,3,5/1/2015,Metolachlor,0.32,1
TF,3,5/1/2015,Tebuconazole,0.19,1
TF,3,5/1/2015,2-Phenylphenol,0.2,1
TF,3,5/1/2015,Flutolanil,,1
TF,3,5/1/2015,Biphenyl,0.03,1
TF,3,5/1/2015,Atrazine,7.09,1
TF,3,5/1/2015,Metalaxyl,,1
TF,3,5/1/2015,Acetochlor,,1
TF,3,5/1/2015,Alachlor,,1
TF,3,5/1/2015,Anthraquione,,1
TF,3,5/1/2015,Endosulfan Lactone,,1
TF,3,5/1/2015,DEA,1.55,1
TF,3,5/1/2015,Endosulfan ether,,1
TF,3,5/1/2015,Cyprodinil,,1
TF,3,5/1/2015,Triadimefon,,1
TF,3,5/1/2015,Chlorothalonil,,1
TF,3,5/1/2015,Diphenylamine,,1
TF,3,5/1/2015,Fipronil,,1
TF,3,5/1/2015,Myclobutanil,,1
TF,3,5/1/2015,Oxyfluorfen,,1
TF,3,5/1/2015,Bifenthrin,,1
TF,3,5/1/2015,Fludioxonil,,1
TF,3,5/1/2015,Endosulfan sulfate,,1
TF,3,5/1/2015,Ethalfluralin,,1
TF,3,5/1/2015,Pendimethalin,,1
TF,3,5/1/2015,Benfluralin,,1
TF,3,5/1/2015,Diazinon,,1
TF,3,5/1/2015,Malathion,,1
TF,3,5/1/2015,Oxadiazon,,1
TF,3,5/1/2015,Piperonyl butoxide,,1
TF,3,5/1/2015,Propyzamide,,1
TF,3,5/1/2015,THPI (Tetrahydrophthalimide),,1
TF,3,5/22/2015,Metolachlor,,
TF,3,5/22/2015,Tebuconazole,,
TF,3,5/22/2015,2-Phenylphenol,,
TF,3,5/22/2015,Flutolanil,,
TF,3,5/22/2015,Biphenyl,,
TF,3,5/22/2015,Atrazine,,
TF,3,5/22/2015,Metalaxyl,,
TF,3,5/22/2015,Acetochlor,,
TF,3,5/22/2015,Alachlor,,
TF,3,5/22/2015,Anthraquione,,
TF,3,5/22/2015,Endosulfan Lactone,,
TF,3,5/22/2015,DEA,,
TF,3,5/22/2015,Endosulfan ether,,
TF,3,5/22/2015,Cyprodinil,,
TF,3,5/22/2015,Triadimefon,,
TF,3,5/22/2015,Chlorothalonil,,
TF,3,5/22/2015,Diphenylamine,,
TF,3,5/22/2015,Fipronil,,
TF,3,5/22/2015,Myclobutanil,,
TF,3,5/22/2015,Oxyfluorfen,,
TF,3,5/22/2015,Bifenthrin,,
TF,3,5/22/2015,Fludioxonil,,
TF,3,5/22/2015,Endosulfan sulfate,,
TF,3,5/22/2015,Ethalfluralin,,
TF,3,5/22/2015,Pendimethalin,,
TF,3,5/22/2015,Benfluralin,,
TF,3,5/22/2015,Diazinon,,
TF,3,5/22/2015,Malathion,,
TF,3,5/22/2015,Oxadiazon,,
TF,3,5/22/2015,Piperonyl butoxide,,
TF,3,5/22/2015,Propyzamide,,
TF,3,5/22/2015,THPI (Tetrahydrophthalimide),,
TF,3,6/10/2015,Metolachlor,1.4,4
TF,3,6/10/2015,Tebuconazole,0.18,4
TF,3,6/10/2015,2-Phenylphenol,,4
TF,3,6/10/2015,Flutolanil,,4
TF,3,6/10/2015,Biphenyl,0.03,4
TF,3,6/10/2015,Atrazine,2.11,4
TF,3,6/10/2015,Metalaxyl,,4
TF,3,6/10/2015,Acetochlor,0.83,4
TF,3,6/10/2015,Alachlor,,4
TF,3,6/10/2015,Anthraquione,,4
TF,3,6/10/2015,Endosulfan Lactone,,4
TF,3,6/10/2015,DEA,0.83,4
TF,3,6/10/2015,Endosulfan ether,,4
TF,3,6/10/2015,Cyprodinil,,4
TF,3,6/10/2015,Triadimefon,,4
TF,3,6/10/2015,Chlorothalonil,,4
TF,3,6/10/2015,Diphenylamine,,4
TF,3,6/10/2015,Fipronil,,4
TF,3,6/10/2015,Myclobutanil,,4
TF,3,6/10/2015,Oxyfluorfen,,4
TF,3,6/10/2015,Bifenthrin,,4
TF,3,6/10/2015,Fludioxonil,,4
TF,3,6/10/2015,Endosulfan sulfate,,4
TF,3,6/10/2015,Ethalfluralin,,4
TF,3,6/10/2015,Pendimethalin,,4
TF,3,6/10/2015,Benfluralin,,4
TF,3,6/10/2015,Diazinon,,4
TF,3,6/10/2015,Malathion,,4
TF,3,6/10/2015,Oxadiazon,,4
TF,3,6/10/2015,Piperonyl butoxide,,4
TF,3,6/10/2015,Propyzamide,,4
TF,3,6/10/2015,THPI (Tetrahydrophthalimide),,4
TF,3,6/23/2015,Metolachlor,1.67,
TF,3,6/23/2015,Tebuconazole,0.18,
TF,3,6/23/2015,2-Phenylphenol,,
TF,3,6/23/2015,Flutolanil,,
TF,3,6/23/2015,Biphenyl,0.03,
TF,3,6/23/2015,Atrazine,0.7,
TF,3,6/23/2015,Metalaxyl,,
TF,3,6/23/2015,Acetochlor,1.34,
TF,3,6/23/2015,Alachlor,,
TF,3,6/23/2015,Anthraquione,,
TF,3,6/23/2015,Endosulfan Lactone,,
TF,3,6/23/2015,DEA,,
TF,3,6/23/2015,Endosulfan ether,,
TF,3,6/23/2015,Cyprodinil,,
TF,3,6/23/2015,Triadimefon,,
TF,3,6/23/2015,Chlorothalonil,,
TF,3,6/23/2015,Diphenylamine,,
TF,3,6/23/2015,Fipronil,,
TF,3,6/23/2015,Myclobutanil,,
TF,3,6/23/2015,Oxyfluorfen,,
TF,3,6/23/2015,Bifenthrin,,
TF,3,6/23/2015,Fludioxonil,,
TF,3,6/23/2015,Endosulfan sulfate,,
TF,3,6/23/2015,Ethalfluralin,,
TF,3,6/23/2015,Pendimethalin,,
TF,3,6/23/2015,Benfluralin,,
TF,3,6/23/2015,Diazinon,,
TF,3,6/23/2015,Malathion,,
TF,3,6/23/2015,Oxadiazon,,
TF,3,6/23/2015,Piperonyl butoxide,,
TF,3,6/23/2015,Propyzamide,,
TF,3,6/23/2015,THPI (Tetrahydrophthalimide),,
TF,3,7/2/2015,Metolachlor,1.13,1
TF,3,7/2/2015,Tebuconazole,0.49,1
TF,3,7/2/2015,2-Phenylphenol,0.2,1
TF,3,7/2/2015,Flutolanil,0.2,1
TF,3,7/2/2015,Biphenyl,0.02,1
TF,3,7/2/2015,Atrazine,0.25,1
TF,3,7/2/2015,Metalaxyl,,1
TF,3,7/2/2015,Acetochlor,0.71,1
TF,3,7/2/2015,Alachlor,,1
TF,3,7/2/2015,Anthraquione,,1
TF,3,7/2/2015,Endosulfan Lactone,,1
TF,3,7/2/2015,DEA,,1
TF,3,7/2/2015,Endosulfan ether,,1
TF,3,7/2/2015,Cyprodinil,,1
TF,3,7/2/2015,Triadimefon,,1
TF,3,7/2/2015,Chlorothalonil,,1
TF,3,7/2/2015,Diphenylamine,,1
TF,3,7/2/2015,Fipronil,,1
TF,3,7/2/2015,Myclobutanil,,1
TF,3,7/2/2015,Oxyfluorfen,,1
TF,3,7/2/2015,Bifenthrin,,1
TF,3,7/2/2015,Fludioxonil,,1
TF,3,7/2/2015,Endosulfan sulfate,,1
TF,3,7/2/2015,Ethalfluralin,,1
TF,3,7/2/2015,Pendimethalin,,1
TF,3,7/2/2015,Benfluralin,,1
TF,3,7/2/2015,Diazinon,,1
TF,3,7/2/2015,Malathion,,1
TF,3,7/2/2015,Oxadiazon,,1
TF,3,7/2/2015,Piperonyl butoxide,,1
TF,3,7/2/2015,Propyzamide,,1
TF,3,7/2/2015,THPI (Tetrahydrophthalimide),,1
TF,3,7/10/2015,Metolachlor,0.63,3
TF,3,7/10/2015,Tebuconazole,0.29,3
TF,3,7/10/2015,2-Phenylphenol,,3
TF,3,7/10/2015,Flutolanil,0.63,3
TF,3,7/10/2015,Biphenyl,0.02,3
TF,3,7/10/2015,Atrazine,,3
TF,3,7/10/2015,Metalaxyl,,3
TF,3,7/10/2015,Acetochlor,,3
TF,3,7/10/2015,Alachlor,,3
TF,3,7/10/2015,Anthraquione,,3
TF,3,7/10/2015,Endosulfan Lactone,,3
TF,3,7/10/2015,DEA,,3
TF,3,7/10/2015,Endosulfan ether,,3
TF,3,7/10/2015,Cyprodinil,,3
TF,3,7/10/2015,Triadimefon,,3
TF,3,7/10/2015,Chlorothalonil,,3
TF,3,7/10/2015,Diphenylamine,,3
TF,3,7/10/2015,Fipronil,,3
TF,3,7/10/2015,Myclobutanil,,3
TF,3,7/10/2015,Oxyfluorfen,,3
TF,3,7/10/2015,Bifenthrin,,3
TF,3,7/10/2015,Fludioxonil,,3
TF,3,7/10/2015,Endosulfan sulfate,,3
TF,3,7/10/2015,Ethalfluralin,,3
TF,3,7/10/2015,Pendimethalin,,3
TF,3,7/10/2015,Benfluralin,,3
TF,3,7/10/2015,Diazinon,,3
TF,3,7/10/2015,Malathion,,3
TF,3,7/10/2015,Oxadiazon,,3
TF,3,7/10/2015,Piperonyl butoxide,,3
TF,3,7/10/2015,Propyzamide,,3
TF,3,7/10/2015,THPI (Tetrahydrophthalimide),,3
TF,3,7/17/2015,Metolachlor,0.95,
TF,3,7/17/2015,Tebuconazole,0.59,
TF,3,7/17/2015,2-Phenylphenol,0.28,
TF,3,7/17/2015,Flutolanil,0.35,
TF,3,7/17/2015,Biphenyl,0.02,
TF,3,7/17/2015,Atrazine,0.24,
TF,3,7/17/2015,Metalaxyl,,
TF,3,7/17/2015,Acetochlor,0.31,
TF,3,7/17/2015,Alachlor,,
TF,3,7/17/2015,Anthraquione,,
TF,3,7/17/2015,Endosulfan Lactone,,
TF,3,7/17/2015,DEA,,
TF,3,7/17/2015,Endosulfan ether,,
TF,3,7/17/2015,Cyprodinil,,
TF,3,7/17/2015,Triadimefon,,
TF,3,7/17/2015,Chlorothalonil,,
TF,3,7/17/2015,Diphenylamine,,
TF,3,7/17/2015,Fipronil,,
TF,3,7/17/2015,Myclobutanil,,
TF,3,7/17/2015,Oxyfluorfen,,
TF,3,7/17/2015,Bifenthrin,,
TF,3,7/17/2015,Fludioxonil,,
TF,3,7/17/2015,Endosulfan sulfate,,
TF,3,7/17/2015,Ethalfluralin,,
TF,3,7/17/2015,Pendimethalin,,
TF,3,7/17/2015,Benfluralin,,
TF,3,7/17/2015,Diazinon,,
TF,3,7/17/2015,Malathion,,
TF,3,7/17/2015,Oxadiazon,,
TF,3,7/17/2015,Piperonyl butoxide,,
TF,3,7/17/2015,Propyzamide,,
TF,3,7/17/2015,THPI (Tetrahydrophthalimide),,
TF,3,7/30/2015,Metolachlor,0.47,4
TF,3,7/30/2015,Tebuconazole,0.21,4
TF,3,7/30/2015,2-Phenylphenol,0.2,4
TF,3,7/30/2015,Flutolanil,0.19,4
TF,3,7/30/2015,Biphenyl,0.02,4
TF,3,7/30/2015,Atrazine,,4
TF,3,7/30/2015,Metalaxyl,,4
TF,3,7/30/2015,Acetochlor,0.38,4
TF,3,7/30/2015,Alachlor,,4
TF,3,7/30/2015,Anthraquione,,4
TF,3,7/30/2015,Endosulfan Lactone,,4
TF,3,7/30/2015,DEA,,4
TF,3,7/30/2015,Endosulfan ether,,4
TF,3,7/30/2015,Cyprodinil,,4
TF,3,7/30/2015,Triadimefon,,4
TF,3,7/30/2015,Chlorothalonil,,4
TF,3,7/30/2015,Diphenylamine,,4
TF,3,7/30/2015,Fipronil,,4
TF,3,7/30/2015,Myclobutanil,,4
TF,3,7/30/2015,Oxyfluorfen,,4
TF,3,7/30/2015,Bifenthrin,,4
TF,3,7/30/2015,Fludioxonil,,4
TF,3,7/30/2015,Endosulfan sulfate,,4
TF,3,7/30/2015,Ethalfluralin,,4
TF,3,7/30/2015,Pendimethalin,,4
TF,3,7/30/2015,Benfluralin,,4
TF,3,7/30/2015,Diazinon,,4
TF,3,7/30/2015,Malathion,,4
TF,3,7/30/2015,Oxadiazon,,4
TF,3,7/30/2015,Piperonyl butoxide,,4
TF,3,7/30/2015,Propyzamide,,4
TF,3,7/30/2015,THPI (Tetrahydrophthalimide),,4
TF,3,8/13/2015,Metolachlor,0.47,4
TF,3,8/13/2015,Tebuconazole,0.3,4
TF,3,8/13/2015,2-Phenylphenol,,4
TF,3,8/13/2015,Flutolanil,,4
TF,3,8/13/2015,Biphenyl,0.02,4
TF,3,8/13/2015,Atrazine,,4
TF,3,8/13/2015,Metalaxyl,,4
TF,3,8/13/2015,Acetochlor,,4
TF,3,8/13/2015,Alachlor,,4
TF,3,8/13/2015,Anthraquione,,4
TF,3,8/13/2015,Endosulfan Lactone,,4
TF,3,8/13/2015,DEA,,4
TF,3,8/13/2015,Endosulfan ether,,4
TF,3,8/13/2015,Cyprodinil,,4
TF,3,8/13/2015,Triadimefon,,4
TF,3,8/13/2015,Chlorothalonil,,4
TF,3,8/13/2015,Diphenylamine,,4
TF,3,8/13/2015,Fipronil,,4
TF,3,8/13/2015,Myclobutanil,,4
TF,3,8/13/2015,Oxyfluorfen,,4
TF,3,8/13/2015,Bifenthrin,,4
TF,3,8/13/2015,Fludioxonil,,4
TF,3,8/13/2015,Endosulfan sulfate,,4
TF,3,8/13/2015,Ethalfluralin,,4
TF,3,8/13/2015,Pendimethalin,,4
TF,3,8/13/2015,Benfluralin,,4
TF,3,8/13/2015,Diazinon,,4
TF,3,8/13/2015,Malathion,,4
TF,3,8/13/2015,Oxadiazon,,4
TF,3,8/13/2015,Piperonyl butoxide,,4
TF,3,8/13/2015,Propyzamide,,4
TF,3,8/13/2015,THPI (Tetrahydrophthalimide),,4
TF,3,8/27/2015,Metolachlor,0.29,4
TF,3,8/27/2015,Tebuconazole,0.65,4
TF,3,8/27/2015,2-Phenylphenol,,4
TF,3,8/27/2015,Flutolanil,0.21,4
TF,3,8/27/2015,Biphenyl,0.03,4
TF,3,8/27/2015,Atrazine,0.19,4
TF,3,8/27/2015,Metalaxyl,,4
TF,3,8/27/2015,Acetochlor,,4
TF,3,8/27/2015,Alachlor,,4
TF,3,8/27/2015,Anthraquione,,4
TF,3,8/27/2015,Endosulfan Lactone,,4
TF,3,8/27/2015,DEA,,4
TF,3,8/27/2015,Endosulfan ether,,4
TF,3,8/27/2015,Cyprodinil,,4
TF,3,8/27/2015,Triadimefon,,4
TF,3,8/27/2015,Chlorothalonil,,4
TF,3,8/27/2015,Diphenylamine,,4
TF,3,8/27/2015,Fipronil,,4
TF,3,8/27/2015,Myclobutanil,,4
TF,3,8/27/2015,Oxyfluorfen,,4
TF,3,8/27/2015,Bifenthrin,,4
TF,3,8/27/2015,Fludioxonil,,4
TF,3,8/27/2015,Endosulfan sulfate,,4
TF,3,8/27/2015,Ethalfluralin,,4
TF,3,8/27/2015,Pendimethalin,,4
TF,3,8/27/2015,Benfluralin,,4
TF,3,8/27/2015,Diazinon,,4
TF,3,8/27/2015,Malathion,,4
TF,3,8/27/2015,Oxadiazon,,4
TF,3,8/27/2015,Piperonyl butoxide,,4
TF,3,8/27/2015,Propyzamide,,4
TF,3,8/27/2015,THPI (Tetrahydrophthalimide),,4
TF,3,9/3/2015,Metolachlor,0.028985507,0.69
TF,3,9/3/2015,Tebuconazole,0.333333333,0.69
TF,3,9/3/2015,2-Phenylphenol,0.289855072,0.69
TF,3,9/3/2015,Flutolanil,,0.69
TF,3,9/3/2015,Biphenyl,,0.69
TF,3,9/3/2015,Atrazine,,0.69
TF,3,9/3/2015,Metalaxyl,,0.69
TF,3,9/3/2015,Acetochlor,,0.69
TF,3,9/3/2015,Alachlor,,0.69
TF,3,9/3/2015,Anthraquione,,0.69
TF,3,9/3/2015,Endosulfan Lactone,,0.69
TF,3,9/3/2015,DEA,,0.69
TF,3,9/3/2015,Endosulfan ether,,0.69
TF,3,9/3/2015,Cyprodinil,,0.69
TF,3,9/3/2015,Triadimefon,,0.69
TF,3,9/3/2015,Chlorothalonil,,0.69
TF,3,9/3/2015,Diphenylamine,,0.69
TF,3,9/3/2015,Fipronil,,0.69
TF,3,9/3/2015,Myclobutanil,,0.69
TF,3,9/3/2015,Oxyfluorfen,,0.69
TF,3,9/3/2015,Bifenthrin,,0.69
TF,3,9/3/2015,Fludioxonil,,0.69
TF,3,9/3/2015,Endosulfan sulfate,,0.69
TF,3,9/3/2015,Ethalfluralin,,0.69
TF,3,9/3/2015,Pendimethalin,,0.69
TF,3,9/3/2015,Benfluralin,,0.69
TF,3,9/3/2015,Diazinon,,0.69
TF,3,9/3/2015,Malathion,,0.69
TF,3,9/3/2015,Oxadiazon,,0.69
TF,3,9/3/2015,Piperonyl butoxide,,0.69
TF,3,9/3/2015,Propyzamide,,0.69
TF,3,9/3/2015,THPI (Tetrahydrophthalimide),,0.69
TF,3,9/17/2015,Metolachlor,0.64,3
TF,3,9/17/2015,Tebuconazole,0.42,3
TF,3,9/17/2015,2-Phenylphenol,0.47,3
TF,3,9/17/2015,Flutolanil,0.33,3
TF,3,9/17/2015,Biphenyl,0.03,3
TF,3,9/17/2015,Atrazine,,3
TF,3,9/17/2015,Metalaxyl,,3
TF,3,9/17/2015,Acetochlor,,3
TF,3,9/17/2015,Alachlor,,3
TF,3,9/17/2015,Anthraquione,,3
TF,3,9/17/2015,Endosulfan Lactone,,3
TF,3,9/17/2015,DEA,,3
TF,3,9/17/2015,Endosulfan ether,,3
TF,3,9/17/2015,Cyprodinil,,3
TF,3,9/17/2015,Triadimefon,,3
TF,3,9/17/2015,Chlorothalonil,,3
TF,3,9/17/2015,Diphenylamine,,3
TF,3,9/17/2015,Fipronil,,3
TF,3,9/17/2015,Myclobutanil,,3
TF,3,9/17/2015,Oxyfluorfen,,3
TF,3,9/17/2015,Bifenthrin,,3
TF,3,9/17/2015,Fludioxonil,,3
TF,3,9/17/2015,Endosulfan sulfate,,3
TF,3,9/17/2015,Ethalfluralin,,3
TF,3,9/17/2015,Pendimethalin,,3
TF,3,9/17/2015,Benfluralin,,3
TF,3,9/17/2015,Diazinon,,3
TF,3,9/17/2015,Malathion,,3
TF,3,9/17/2015,Oxadiazon,,3
TF,3,9/17/2015,Piperonyl butoxide,,3
TF,3,9/17/2015,Propyzamide,,3
TF,3,9/17/2015,THPI (Tetrahydrophthalimide),,3
TF,3,10/8/2015,Metolachlor,0.08,3.75
TF,3,10/8/2015,Tebuconazole,0.22,3.75
TF,3,10/8/2015,2-Phenylphenol,0.19,3.75
TF,3,10/8/2015,Flutolanil,0.13,3.75
TF,3,10/8/2015,Biphenyl,0.03,3.75
TF,3,10/8/2015,Atrazine,,3.75
TF,3,10/8/2015,Metalaxyl,,3.75
TF,3,10/8/2015,Acetochlor,,3.75
TF,3,10/8/2015,Alachlor,,3.75
TF,3,10/8/2015,Anthraquione,,3.75
TF,3,10/8/2015,Endosulfan Lactone,,3.75
TF,3,10/8/2015,DEA,,3.75
TF,3,10/8/2015,Endosulfan ether,,3.75
TF,3,10/8/2015,Cyprodinil,,3.75
TF,3,10/8/2015,Triadimefon,,3.75
TF,3,10/8/2015,Chlorothalonil,,3.75
TF,3,10/8/2015,Diphenylamine,,3.75
TF,3,10/8/2015,Fipronil,,3.75
TF,3,10/8/2015,Myclobutanil,,3.75
TF,3,10/8/2015,Oxyfluorfen,,3.75
TF,3,10/8/2015,Bifenthrin,,3.75
TF,3,10/8/2015,Fludioxonil,,3.75
TF,3,10/8/2015,Endosulfan sulfate,,3.75
TF,3,10/8/2015,Ethalfluralin,,3.75
TF,3,10/8/2015,Pendimethalin,,3.75
TF,3,10/8/2015,Benfluralin,,3.75
TF,3,10/8/2015,Diazinon,,3.75
TF,3,10/8/2015,Malathion,,3.75
TF,3,10/8/2015,Oxadiazon,,3.75
TF,3,10/8/2015,Piperonyl butoxide,,3.75
TF,3,10/8/2015,Propyzamide,,3.75
TF,3,10/8/2015,THPI (Tetrahydrophthalimide),,3.75
TF,3,11/8/2015,Metolachlor,,2
